"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","YVPODEL1_ST","Deaths","A","Annual","1997","1997","PER","Persons","3","Thousands",,,633,,
"GBR","United Kingdom","YVPODEL1_ST","Deaths","A","Annual","1998","1998","PER","Persons","3","Thousands",,,628,,
"GBR","United Kingdom","YVPODEL1_ST","Deaths","A","Annual","1999","1999","PER","Persons","3","Thousands",,,630,,
"GBR","United Kingdom","YVPODEL1_ST","Deaths","A","Annual","2000","2000","PER","Persons","3","Thousands",,,611,,
"GBR","United Kingdom","YVPODEL1_ST","Deaths","A","Annual","2001","2001","PER","Persons","3","Thousands",,,604,,
"GBR","United Kingdom","YVPODEL1_ST","Deaths","A","Annual","2002","2002","PER","Persons","3","Thousands",,,608,,
"GBR","United Kingdom","YVPODEL1_ST","Deaths","A","Annual","2003","2003","PER","Persons","3","Thousands",,,612,,
"GBR","United Kingdom","YVPODEL1_ST","Deaths","A","Annual","2004","2004","PER","Persons","3","Thousands",,,585,,
"GBR","United Kingdom","YVPODEL1_ST","Deaths","A","Annual","2005","2005","PER","Persons","3","Thousands",,,583,,
"GBR","United Kingdom","YVPODEL1_ST","Deaths","A","Annual","2006","2006","PER","Persons","3","Thousands",,,572,,
"GBR","United Kingdom","YVPODEL1_ST","Deaths","A","Annual","2007","2007","PER","Persons","3","Thousands",,,575,,
"GBR","United Kingdom","YVPOI2L1_ST","Natural increase","A","Annual","1993","1993","PER","Persons","3","Thousands",,,121,,
"GBR","United Kingdom","YVPOI2L1_ST","Natural increase","A","Annual","1994","1994","PER","Persons","3","Thousands",,,109,,
"GBR","United Kingdom","YVPOI2L1_ST","Natural increase","A","Annual","1995","1995","PER","Persons","3","Thousands",,,90,,
"GBR","United Kingdom","YVPOI2L1_ST","Natural increase","A","Annual","1996","1996","PER","Persons","3","Thousands",,,94,,
"GBR","United Kingdom","YVPOI2L1_ST","Natural increase","A","Annual","1997","1997","PER","Persons","3","Thousands",,,94,,
"GBR","United Kingdom","YVPOI2L1_ST","Natural increase","A","Annual","1998","1998","PER","Persons","3","Thousands",,,89,,
"GBR","United Kingdom","YVPOI2L1_ST","Natural increase","A","Annual","1999","1999","PER","Persons","3","Thousands",,,70,,
"GBR","United Kingdom","YVPOI2L1_ST","Natural increase","A","Annual","2000","2000","PER","Persons","3","Thousands",,,68,,
